price,area,status,bhk,bathroom,age,location,builder,year
135.0,2323,0,4,2.0,0.0,Other,Casagrand Builder Private Limited,2021.0
99.5,1914,0,3,3.0,0.0,Other,Casagrand Builder Private Limited,2021.0
65.3,1280,0,2,2.0,0.0,Other,Casagrand Builder Private Limited,2021.0
67.7,1328,0,2,2.0,0.0,Other,Casagrand Builder Private Limited,2021.0
138.0,2372,0,4,2.0,0.0,Other,Casagrand Builder Private Limited,2021.0
77.89,1528,0,3,2.0,0.0,Other,Casagrand Builder Private Limited,2021.0
78.79,1530,1,3,2.0,1.0,Ayanambakkam,Casagrand Builder Private Limited,2020.0
82.3,1599,1,3,2.0,1.0,Ayanambakkam,Casagrand Builder Private Limited,2020.0
65.5,1472,0,3,2.0,0.0,Medavakkam,Casagrand Builder Private Limited,2021.0
95.23,2140,0,4,2.0,0.0,Medavakkam,Casagrand Builder Private Limited,2021.0
37.15,835,0,2,2.0,0.0,Medavakkam,Casagrand Builder Private Limited,2021.0
58.47,1314,0,3,2.0,0.0,Medavakkam,Casagrand Builder Private Limited,2021.0
79.25,1781,0,3,2.0,0.0,Medavakkam,Casagrand Builder Private Limited,2021.0
79.74,1792,0,3,2.0,0.0,Medavakkam,Casagrand Builder Private Limited,2021.0
74.0,1605,1,3,2.0,1.0,Karapakkam,Casagrand Builder Private Limited,2020.0
79.16,1616,1,3,2.0,1.0,Karapakkam,Casagrand Builder Private Limited,2020.0
75.0,1626,1,3,2.0,1.0,Karapakkam,Casagrand Builder Private Limited,2020.0
122.0,1882,0,3,2.0,0.0,Madipakkam,Jones Foundations,2021.0
79.49,1223,0,2,2.0,0.0,Madipakkam,Jones Foundations,2021.0
84.24,1296,0,2,2.0,0.0,Madipakkam,Jones Foundations,2021.0
95.61,1471,0,3,2.0,0.0,Madipakkam,Jones Foundations,2021.0
117.0,1807,0,3,2.0,0.0,Madipakkam,Jones Foundations,2021.0
96.0,1477,0,3,2.0,0.0,Madipakkam,Jones Foundations,2021.0
121.0,1871,0,3,2.0,0.0,Madipakkam,Jones Foundations,2021.0
79.3,1220,0,2,2.0,0.0,Madipakkam,Jones Foundations,2021.0
126.0,1947,0,3,2.0,0.0,Madipakkam,Jones Foundations,2021.0
92.1,1417,0,3,2.0,0.0,Madipakkam,Jones Foundations,2021.0
78.84,1213,0,2,2.0,0.0,Madipakkam,Jones Foundations,2021.0
77.61,1194,0,2,2.0,0.0,Madipakkam,Jones Foundations,2021.0
124.0,1922,0,3,2.0,0.0,Madipakkam,Jones Foundations,2021.0
81.57,1255,0,2,2.0,0.0,Madipakkam,Jones Foundations,2021.0
82.48,1269,0,2,2.0,0.0,Madipakkam,Jones Foundations,2021.0
125.0,1925,0,3,2.0,0.0,Madipakkam,Jones Foundations,2021.0
99.32,1528,0,3,2.0,0.0,Madipakkam,Jones Foundations,2021.0
90.74,1396,0,3,2.0,0.0,Madipakkam,Jones Foundations,2021.0
91.0,1400,0,3,2.0,0.0,Madipakkam,Jones Foundations,2021.0
32.62,989,1,2,2.0,1.0,Perumbakkam,Other,2020.0
33.31,1010,1,2,2.0,1.0,Perumbakkam,Other,2020.0
38.33,1162,1,3,2.0,1.0,Perumbakkam,Other,2020.0
45.92,1392,1,3,2.0,1.0,Perumbakkam,Other,2020.0
21.04,638,1,1,2.0,1.0,Perumbakkam,Other,2020.0
20.68,627,1,1,2.0,1.0,Perumbakkam,Other,2020.0
59.56,1083,0,2,2.0,0.0,Medavakkam,EK Realtors,2021.0
51.59,938,0,2,2.0,0.0,Medavakkam,EK Realtors,2021.0
53.62,975,0,2,2.0,0.0,Medavakkam,EK Realtors,2021.0
87.45,1590,0,3,2.0,0.0,Medavakkam,EK Realtors,2021.0
53.57,974,0,2,2.0,0.0,Medavakkam,EK Realtors,2021.0
87.72,1595,0,3,2.0,0.0,Medavakkam,EK Realtors,2021.0
55.82,1015,0,2,2.0,0.0,Medavakkam,EK Realtors,2021.0
80.68,1467,0,3,2.0,0.0,Medavakkam,EK Realtors,2021.0
162.0,1235,0,3,2.0,0.0,Anna Nagar,Other,2021.0
57.12,985,0,2,2.0,0.0,Medavakkam,The Nest Builder,2021.0
57.41,990,0,2,2.0,0.0,Medavakkam,The Nest Builder,2021.0
62.91,1085,0,2,2.0,0.0,Medavakkam,The Nest Builder,2021.0
56.25,970,0,2,2.0,0.0,Medavakkam,The Nest Builder,2021.0
56.83,980,0,2,2.0,0.0,Medavakkam,The Nest Builder,2021.0
30.99,638,1,2,2.0,1.0,Chromepet,Doshi Housing,2020.0
59.22,1245,1,3,2.0,1.0,Chromepet,Doshi Housing,2020.0
43.47,895,1,2,2.0,1.0,Chromepet,Doshi Housing,2020.0
61.55,1294,1,3,2.0,1.0,Chromepet,Doshi Housing,2020.0
58.32,1226,1,3,2.0,1.0,Chromepet,Doshi Housing,2020.0
49.79,1025,1,2,2.0,1.0,Chromepet,Doshi Housing,2020.0
46.83,964,1,2,2.0,1.0,Chromepet,Doshi Housing,2020.0
58.84,1237,1,3,2.0,1.0,Chromepet,Doshi Housing,2020.0
69.92,1470,1,3,3.0,1.0,Chromepet,Doshi Housing,2020.0
44.64,919,1,2,2.0,1.0,Chromepet,Doshi Housing,2020.0
63.88,1343,1,3,2.0,1.0,Chromepet,Doshi Housing,2020.0
60.74,1277,1,3,2.0,1.0,Chromepet,Doshi Housing,2020.0
44.59,918,1,2,2.0,1.0,Chromepet,Doshi Housing,2020.0
45.9,945,1,2,2.0,1.0,Chromepet,Doshi Housing,2020.0
31.38,646,1,2,2.0,1.0,Chromepet,Doshi Housing,2020.0
59.98,1261,1,3,3.0,1.0,Chromepet,Doshi Housing,2020.0
63.22,1329,1,3,3.0,1.0,Chromepet,Doshi Housing,2020.0
56.98,1198,1,3,3.0,1.0,Chromepet,Doshi Housing,2020.0
47.65,981,1,2,2.0,1.0,Chromepet,Doshi Housing,2020.0
84.88,1307,1,3,2.0,3.0,Karapakkam,Doshi Housing,2018.0
33.77,538,1,1,2.0,3.0,Karapakkam,Doshi Housing,2018.0
85.34,1314,1,3,2.0,3.0,Karapakkam,Doshi Housing,2018.0
66.7,1027,1,2,2.0,3.0,Karapakkam,Doshi Housing,2018.0
88.2,1358,1,3,2.0,3.0,Karapakkam,Doshi Housing,2018.0
66.5,1024,1,2,2.0,3.0,Karapakkam,Doshi Housing,2018.0
162.0,2686,1,4,2.0,3.0,Karapakkam,Doshi Housing,2018.0
101.0,1561,1,3,2.0,3.0,Karapakkam,Doshi Housing,2018.0
84.17,1296,1,3,2.0,3.0,Karapakkam,Doshi Housing,2018.0
101.0,1566,1,3,2.0,3.0,Karapakkam,Doshi Housing,2018.0
118.0,1829,1,3,2.0,3.0,Karapakkam,Doshi Housing,2018.0
101.0,1564,1,3,2.0,3.0,Karapakkam,Doshi Housing,2018.0
87.55,1348,1,3,2.0,3.0,Karapakkam,Doshi Housing,2018.0
126.0,1944,1,3,2.0,3.0,Karapakkam,Doshi Housing,2018.0
162.0,2640,1,4,2.0,3.0,Karapakkam,Doshi Housing,2018.0
34.46,549,1,1,2.0,3.0,Karapakkam,Doshi Housing,2018.0
162.0,2630,1,4,2.0,3.0,Karapakkam,Doshi Housing,2018.0
162.0,2616,1,4,2.0,3.0,Karapakkam,Doshi Housing,2018.0
103.0,1599,1,3,2.0,3.0,Karapakkam,Doshi Housing,2018.0
80.09,1045,0,2,2.0,0.0,East Tambaram,The Nest Builder,2021.0
47.19,640,0,1,2.0,0.0,East Tambaram,The Nest Builder,2021.0
82.21,1075,0,2,2.0,0.0,East Tambaram,The Nest Builder,2021.0
69.1,890,0,2,2.0,0.0,East Tambaram,The Nest Builder,2021.0
85.05,1115,0,2,2.0,0.0,East Tambaram,The Nest Builder,2021.0
74.42,965,0,2,2.0,0.0,East Tambaram,The Nest Builder,2021.0
115.0,1290,0,3,2.0,0.0,East Tambaram,The Nest Builder,2021.0
91.2,1010,0,2,2.0,0.0,East Tambaram,The Nest Builder,2021.0
76.9,1000,0,2,2.0,0.0,East Tambaram,The Nest Builder,2021.0
114.0,1275,0,3,2.0,0.0,East Tambaram,The Nest Builder,2021.0
118.0,1315,0,3,2.0,0.0,East Tambaram,The Nest Builder,2021.0
120.0,1320,0,3,2.0,0.0,East Tambaram,The Nest Builder,2021.0
115.0,1290,0,3,2.0,0.0,East Tambaram,The Nest Builder,2021.0
91.2,1010,0,2,2.0,0.0,East Tambaram,The Nest Builder,2021.0
63.18,1011,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions,2021.0
63.18,1011,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions,2021.0
54.81,877,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions,2021.0
54.81,877,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions,2021.0
62.75,1004,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions,2021.0
63.18,1011,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions,2021.0
62.75,1004,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions,2021.0
54.81,877,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions,2021.0
63.18,1011,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions,2021.0
57.87,926,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions,2021.0
54.81,877,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions,2021.0
57.87,926,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions,2021.0
115.0,1385,1,3,2.0,1.0,Sembakkam,The Nest Builder,2020.0
110.0,1320,1,3,2.0,1.0,Sembakkam,The Nest Builder,2020.0
88.73,1050,1,2,2.0,1.0,Sembakkam,The Nest Builder,2020.0
82.87,975,1,2,2.0,1.0,Sembakkam,The Nest Builder,2020.0
47.07,585,1,1,2.0,1.0,Sembakkam,The Nest Builder,2020.0
86.78,1025,1,2,2.0,1.0,Sembakkam,The Nest Builder,2020.0
124.0,1500,1,3,2.0,1.0,Sembakkam,The Nest Builder,2020.0
12.83,391,0,1,2.0,0.0,Thandalam,Other,2021.0
21.0,667,0,2,2.0,0.0,Thandalam,Other,2021.0
20.97,666,0,2,2.0,0.0,Thandalam,Other,2021.0
20.77,659,0,2,2.0,0.0,Thandalam,Other,2021.0
12.89,394,0,1,2.0,0.0,Thandalam,Other,2021.0
22.19,707,0,2,2.0,0.0,Thandalam,Other,2021.0
21.21,674,0,2,2.0,0.0,Thandalam,Other,2021.0
84.13,1325,0,2,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
84.13,1325,0,2,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
73.34,1155,0,2,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
73.34,1155,0,2,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
73.21,1153,0,2,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
73.21,1153,0,2,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
98.42,1550,0,3,3.0,0.0,Medavakkam,Krishna Constructions,2021.0
98.42,1550,0,3,3.0,0.0,Medavakkam,Krishna Constructions,2021.0
83.69,1318,0,2,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
83.69,1318,0,2,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
73.46,1157,0,2,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
73.46,1157,0,2,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
73.4,1156,0,2,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
73.4,1156,0,2,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
99.06,1560,0,3,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
99.06,1560,0,3,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
84.96,1338,0,2,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
84.96,1338,0,2,2.0,0.0,Medavakkam,Krishna Constructions,2021.0
58.43,1113,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,2021.0
54.81,1044,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,2021.0
54.96,1047,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,2021.0
58.43,1113,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,2021.0
54.81,1044,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,2021.0
54.96,1047,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,2021.0
54.81,1044,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,2021.0
50.76,967,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,2021.0
50.76,967,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,2021.0
58.9,1122,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,2021.0
58.9,1122,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,2021.0
57.01,1086,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,2021.0
57.01,1086,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,2021.0
72.63,1089,1,2,2.0,4.0,Madipakkam,Other,2017.0
74.25,1114,1,2,2.0,4.0,Madipakkam,Other,2017.0
92.56,1420,1,3,2.0,4.0,Madipakkam,Other,2017.0
96.94,1491,1,3,2.0,4.0,Madipakkam,Other,2017.0
93.47,1435,1,3,2.0,4.0,Madipakkam,Other,2017.0
85.28,1303,1,3,2.0,4.0,Madipakkam,Other,2017.0
33.0,601,1,1,2.0,3.0,Ambattur,Other,2018.0
66.82,1310,0,3,2.0,0.0,Sithalapakkam,The Nest Builder,2021.0
64.08,1250,0,3,2.0,0.0,Sithalapakkam,The Nest Builder,2021.0
54.14,1050,0,2,2.0,0.0,Sithalapakkam,The Nest Builder,2021.0
69.33,1365,0,3,2.0,0.0,Sithalapakkam,The Nest Builder,2021.0
39.49,800,0,2,2.0,0.0,Sithalapakkam,The Nest Builder,2021.0
53.45,1035,0,2,2.0,0.0,Sithalapakkam,The Nest Builder,2021.0
29.72,625,0,1,2.0,0.0,Sithalapakkam,The Nest Builder,2021.0
71.39,1410,0,3,2.0,0.0,Sithalapakkam,The Nest Builder,2021.0
31.28,660,0,1,2.0,0.0,Sithalapakkam,The Nest Builder,2021.0
55.74,1085,0,2,2.0,0.0,Sithalapakkam,The Nest Builder,2021.0
65.45,1280,0,2,2.0,0.0,Sithalapakkam,The Nest Builder,2021.0
29.27,615,0,1,2.0,0.0,Sithalapakkam,The Nest Builder,2021.0
54.59,1060,0,2,2.0,0.0,Sithalapakkam,The Nest Builder,2021.0
52.54,1015,0,2,2.0,0.0,Sithalapakkam,The Nest Builder,2021.0
30.61,645,0,1,2.0,0.0,Sithalapakkam,The Nest Builder,2021.0
54.82,1065,0,2,2.0,0.0,Sithalapakkam,The Nest Builder,2021.0
162.0,1250,0,3,2.0,0.0,Anna Nagar,India Builders Limited,2021.0
47.38,1030,1,2,2.0,3.0,Kolapakkam,Ram,2018.0
47.15,1025,1,2,2.0,3.0,Kolapakkam,Ram,2018.0
42.55,925,1,2,2.0,3.0,Kolapakkam,Ram,2018.0
44.39,965,1,2,2.0,3.0,Kolapakkam,Ram,2018.0
50.6,1100,1,2,2.0,3.0,Kolapakkam,Ram,2018.0
42.78,930,1,2,2.0,3.0,Kolapakkam,Ram,2018.0
45.54,990,1,2,2.0,3.0,Kolapakkam,Ram,2018.0
55.79,1213,1,3,2.0,3.0,Kolapakkam,Ram,2018.0
49.91,1085,1,2,2.0,3.0,Kolapakkam,Ram,2018.0
46.92,1020,1,2,2.0,3.0,Kolapakkam,Ram,2018.0
48.99,1065,1,2,2.0,3.0,Kolapakkam,Ram,2018.0
33.29,1009,0,2,2.0,0.0,Thaiyur,Other,2021.0
39.5,1197,0,3,2.0,0.0,Thaiyur,Other,2021.0
33.42,1013,0,2,2.0,0.0,Thaiyur,Other,2021.0
72.2,1313,1,2,2.0,1.0,Other,Other,2020.0
49.05,892,1,2,2.0,1.0,Other,Other,2020.0
64.77,1178,1,2,2.0,1.0,Other,Other,2020.0
32.3,718,0,2,2.0,0.0,Poonamallee,Other,2021.0
38.6,858,0,2,2.0,0.0,Poonamallee,Other,2021.0
33.42,743,0,2,2.0,0.0,Poonamallee,Other,2021.0
38.96,866,0,2,2.0,0.0,Poonamallee,Other,2021.0
42.28,588,0,2,1.0,0.0,Pallavaram,Radiance Realty Developers,2021.0
73.82,1085,0,2,2.0,0.0,Pallavaram,Radiance Realty Developers,2021.0
73.82,1085,0,2,2.0,0.0,Pallavaram,Radiance Realty Developers,2021.0
42.28,588,0,2,1.0,0.0,Pallavaram,Radiance Realty Developers,2021.0
42.28,588,0,2,1.0,0.0,Pallavaram,Radiance Realty Developers,2021.0
73.82,1085,0,2,2.0,0.0,Pallavaram,Radiance Realty Developers,2021.0
73.82,1085,0,2,2.0,0.0,Pallavaram,Radiance Realty Developers,2021.0
71.08,1021,0,2,1.0,0.0,Pallavaram,Radiance Realty Developers,2021.0
71.08,1021,0,2,1.0,0.0,Pallavaram,Radiance Realty Developers,2021.0
108.0,1564,0,3,2.0,0.0,Pallavaram,Radiance Realty Developers,2021.0
108.0,1564,0,3,2.0,0.0,Pallavaram,Radiance Realty Developers,2021.0
94.51,1400,0,3,2.0,0.0,Pallavaram,Radiance Realty Developers,2021.0
94.51,1400,0,3,2.0,0.0,Pallavaram,Radiance Realty Developers,2021.0
51.24,1046,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
51.24,1046,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
76.86,1569,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
76.86,1569,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
51.24,1046,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
51.24,1046,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
76.86,1569,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
76.86,1569,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
64.17,1310,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
64.17,1310,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
51.73,1056,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
51.73,1056,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
51.58,1053,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
51.58,1053,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
69.66,1422,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
69.66,1422,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
48.69,994,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
48.69,994,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
48.59,992,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
48.59,992,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
63.34,1293,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
63.34,1293,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
76.47,1561,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
76.47,1561,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
63.83,1303,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
63.83,1303,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
57.41,1172,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
57.41,1172,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
48.74,995,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
48.74,995,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
81.71,1668,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
81.71,1668,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
72.01,1470,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
72.01,1470,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
62.31,1272,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
62.31,1272,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
82.0,1674,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
82.0,1674,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
75.54,1542,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
75.54,1542,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
62.7,1280,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
62.7,1280,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
63.0,1286,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
63.0,1286,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
74.56,1522,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
74.56,1522,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
49.43,1009,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
49.43,1009,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers,2021.0
67.32,1030,1,2,2.0,1.0,Selaiyur,Other,2020.0
67.32,1030,1,2,2.0,1.0,Selaiyur,Other,2020.0
79.71,1226,1,3,2.0,1.0,Selaiyur,Other,2020.0
79.71,1226,1,3,2.0,1.0,Selaiyur,Other,2020.0
67.32,1030,1,2,2.0,1.0,Selaiyur,Other,2020.0
67.32,1030,1,2,2.0,1.0,Selaiyur,Other,2020.0
79.71,1226,1,3,2.0,1.0,Selaiyur,Other,2020.0
79.71,1226,1,3,2.0,1.0,Selaiyur,Other,2020.0
50.21,1152,1,2,3.0,1.0,Padur,Pacifica Companies,2020.0
50.08,1149,1,2,2.0,1.0,Padur,Pacifica Companies,2020.0
50.08,1149,1,2,2.0,1.0,Padur,Pacifica Companies,2020.0
49.99,1147,1,2,1.0,1.0,Padur,Pacifica Companies,2020.0
49.99,1147,1,2,1.0,1.0,Padur,Pacifica Companies,2020.0
59.33,1361,1,2,1.0,1.0,Padur,Pacifica Companies,2020.0
59.33,1361,1,2,1.0,1.0,Padur,Pacifica Companies,2020.0
56.46,1295,1,2,1.0,1.0,Padur,Pacifica Companies,2020.0
56.46,1295,1,2,1.0,1.0,Padur,Pacifica Companies,2020.0
54.96,1261,1,2,1.0,1.0,Padur,Pacifica Companies,2020.0
54.96,1261,1,2,1.0,1.0,Padur,Pacifica Companies,2020.0
59.16,1357,1,2,2.0,1.0,Padur,Pacifica Companies,2020.0
59.16,1357,1,2,2.0,1.0,Padur,Pacifica Companies,2020.0
55.24,1267,1,2,2.0,1.0,Padur,Pacifica Companies,2020.0
55.24,1267,1,2,2.0,1.0,Padur,Pacifica Companies,2020.0
55.14,1265,1,2,3.0,1.0,Padur,Pacifica Companies,2020.0
55.14,1265,1,2,3.0,1.0,Padur,Pacifica Companies,2020.0
55.05,1263,1,2,2.0,1.0,Padur,Pacifica Companies,2020.0
55.05,1263,1,2,2.0,1.0,Padur,Pacifica Companies,2020.0
65.8,1535,0,3,2.0,0.0,Perumbakkam,BSCPL Infrastructure Ltd,2021.0
39.75,885,0,2,2.0,0.0,Perumbakkam,BSCPL Infrastructure Ltd,2021.0
70.4,1650,0,3,2.0,0.0,Perumbakkam,BSCPL Infrastructure Ltd,2021.0
56.98,1315,0,2,2.0,0.0,Perumbakkam,BSCPL Infrastructure Ltd,2021.0
47.68,1080,0,2,2.0,0.0,Perumbakkam,BSCPL Infrastructure Ltd,2021.0
162.0,1652,1,3,2.0,1.0,Adyar,Other,2020.0
162.0,1627,1,3,2.0,1.0,Adyar,Other,2020.0
62.09,910,1,2,2.0,2.0,Gowrivakkam,The Nest Builder,2019.0
85.25,1270,1,3,2.0,2.0,Gowrivakkam,The Nest Builder,2019.0
51.44,973,0,2,2.0,0.0,Perumbakkam,Saradeuz Realty Constructions,2021.0
54.52,806,1,2,2.0,1.0,East Tambaram,VGK Builders Pvt Ltd,2020.0
49.77,734,1,2,2.0,1.0,East Tambaram,VGK Builders Pvt Ltd,2020.0
59.4,882,1,2,2.0,1.0,East Tambaram,VGK Builders Pvt Ltd,2020.0
87.27,1106,0,3,2.0,0.0,East Tambaram,VGK Builders Pvt Ltd,2021.0
105.0,1360,0,4,2.0,0.0,East Tambaram,VGK Builders Pvt Ltd,2021.0
71.68,893,0,2,2.0,0.0,East Tambaram,VGK Builders Pvt Ltd,2021.0
70.44,876,0,2,2.0,0.0,East Tambaram,VGK Builders Pvt Ltd,2021.0
65.97,1115,0,2,2.0,0.0,Madambakkam,VGK Builders Pvt Ltd,2021.0
59.17,992,0,2,2.0,0.0,Madambakkam,VGK Builders Pvt Ltd,2021.0
57.34,958,0,2,2.0,0.0,Madambakkam,VGK Builders Pvt Ltd,2021.0
58.64,982,0,2,2.0,0.0,Madambakkam,VGK Builders Pvt Ltd,2021.0
58.69,981,0,2,2.0,0.0,Madambakkam,VGK Builders Pvt Ltd,2021.0
38.61,990,0,3,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
35.45,909,0,3,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
35.52,911,0,3,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
25.15,645,0,2,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
35.49,910,0,3,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
24.92,639,0,2,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
35.13,901,0,2,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
24.84,637,0,2,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
37.86,971,0,3,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
27.65,709,0,2,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
25.03,642,0,2,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
35.33,906,0,3,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
24.57,630,0,2,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
24.53,629,0,2,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
24.49,628,0,2,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
34.94,896,0,3,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
37.63,965,0,3,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
24.68,633,0,2,1.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
24.25,622,0,2,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
24.41,626,0,2,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
34.2,877,0,2,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
24.02,616,0,2,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
34.32,880,0,2,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
34.28,879,0,2,2.0,0.0,Chromepet,Amarprakash Developers Pvt Ltd,2021.0
131.0,1556,0,2,2.0,0.0,Perungudi,Appaswamy Real Estate,2021.0
